batch_id,condition,step,layer,domain,n_ranks,max_local_rows,total_assignments,rank_max_assignments,rank_mean_assignments,rank_ratio,rank_cv,hottest_rank,expert_max_ms,expert_mean_ms,expert_ratio,dispatch_max_ms,dispatch_mean_ms,dispatch_ratio,combine_max_ms,combine_mean_ms,combine_ratio,critical_moe_ms
chat_vs_chat_rep1,chat_vs_chat,11,11,chat,4,366,2352.0,708.0,588.0,1.2040816326530612,0.21763392208226381,0,0.4997439980506897,0.48606399446725845,1.0281444495769019,0.3550400137901306,0.3189840018749237,1.1130339192664114,0.3455680012702942,0.3274879977107048,1.0552081410188376,1.2003520131111145
chat_vs_chat_rep1,chat_vs_chat,11,12,chat,4,340,2352.0,680.0,588.0,1.1564625850340136,0.13287091826275244,3,0.477728009223938,0.46989600360393524,1.0166675297511238,0.41363200545310974,0.3710879981517792,1.114646680876835,0.3370240032672882,0.33422400057315826,1.0083776230591706,1.228384017944336
chat_vs_chat_rep1,chat_vs_chat,11,13,chat,4,360,2352.0,674.0,588.0,1.1462585034013606,0.13742927789684983,1,0.49507200717926025,0.4832800030708313,1.0243999421318921,0.32412800192832947,0.29472000151872635,1.0997828456095966,0.3184959888458252,0.31249599903821945,1.01920021320616,1.137695997953415
chat_vs_chat_rep1,chat_vs_chat,11,14,chat,4,358,2352.0,674.0,588.0,1.1462585034013606,0.14540567686938133,2,0.5238720178604126,0.49344800412654877,1.0616559667471293,0.31068798899650574,0.287103995680809,1.082144427352089,0.33878400921821594,0.32524799555540085,1.0416175160117458,1.1733440160751343
chat_vs_chat_rep1,chat_vs_chat,11,15,chat,4,368,2352.0,704.0,588.0,1.1972789115646258,0.15890215818772893,0,0.4644800126552582,0.46162400394678116,1.0061868721818163,0.4347200095653534,0.37117600440979004,1.171196425417115,0.3436799943447113,0.3410959914326668,1.0075755886229891,1.2428800165653229
chat_vs_chat_rep1,chat_vs_chat,11,16,chat,4,368,2352.0,712.0,588.0,1.2108843537414966,0.20661690542159783,0,0.5050879716873169,0.4844079911708832,1.0426912455891721,0.3139199912548065,0.2918960005044937,1.0754514988634583,0.3234559893608093,0.3129279986023903,1.0336434924501468,1.1424639523029327
chat_vs_chat_rep1,chat_vs_chat,11,17,chat,4,356,2352.0,612.0,588.0,1.0408163265306123,0.04792177824355569,0,0.489439994096756,0.48347199708223343,1.0123440386424438,0.3538239896297455,0.31171999871730804,1.1350699059594846,0.323743999004364,0.32012800872325897,1.0112954511400811,1.1670079827308655
chat_vs_chat_rep1,chat_vs_chat,11,18,chat,4,380,2352.0,936.0,588.0,1.5918367346938775,0.3853833059056007,2,0.47065600752830505,0.464368000626564,1.0135409995806273,0.3442560136318207,0.3192000016570091,1.078496277709093,0.3420160114765167,0.33828000724315643,1.0110441177526488,1.1569280326366425
chat_vs_chat_rep1,chat_vs_chat,11,19,chat,4,368,2352.0,728.0,588.0,1.2380952380952381,0.18673438409946672,1,0.5077440142631531,0.49715200811624527,1.0213053673202326,0.3505919873714447,0.3064960017800331,1.1438713240476739,0.36131200194358826,0.3218880072236061,1.1224773642858819,1.219648003578186
chat_vs_chat_rep1,chat_vs_chat,11,20,chat,4,346,2352.0,698.0,588.0,1.1870748299319729,0.11461626153397446,3,0.48745599389076233,0.48368799686431885,1.0077901396165936,0.415039986371994,0.3654479905962944,1.1357019249025868,0.31881600618362427,0.31199999898672104,1.021846176984101,1.2213119864463806
chat_vs_chat_rep1,chat_vs_chat,11,21,chat,4,358,2352.0,690.0,588.0,1.1734693877551021,0.12280277686078704,0,0.48684799671173096,0.4764399975538254,1.0218453513796977,0.3490239977836609,0.31436799466609955,1.110240239800399,0.3493439853191376,0.34090399742126465,1.0247576677355397,1.1852159798145294
chat_vs_chat_rep1,chat_vs_chat,11,22,chat,4,356,2352.0,676.0,588.0,1.1496598639455782,0.13810110238545434,1,0.4975680112838745,0.4923680052161217,1.0105612184639623,0.35094401240348816,0.30833600461483,1.138186936170116,0.346560001373291,0.3207840025424957,1.0803531305379876,1.1950720250606537
chat_vs_chat_rep1,chat_vs_chat,11,23,chat,4,364,2352.0,628.0,588.0,1.0680272108843538,0.0965950464024689,1,0.504256010055542,0.49109599739313126,1.0267972305461002,0.4649919867515564,0.3930719941854477,1.1829690072810874,0.35366401076316833,0.33397600799798965,1.0589503506051166,1.3229120075702667
chat_vs_chat_rep1,chat_vs_chat,11,24,chat,4,366,2352.0,832.0,588.0,1.4149659863945578,0.26735862258314086,2,0.47811201214790344,0.4721200093626976,1.0126916942014261,0.4026559889316559,0.35129600018262863,1.1462014617938339,0.34246399998664856,0.3354160040616989,1.0210127001681566,1.2232320010662079
chat_vs_chat_rep1,chat_vs_chat,11,25,chat,4,386,2352.0,892.0,588.0,1.5170068027210883,0.30296940056657623,0,0.49248000979423523,0.47602400183677673,1.0345697021451894,0.3192000091075897,0.30213600397109985,1.0564778937703898,0.31648001074790955,0.30908000469207764,1.023942040712741,1.1281600296497345
chat_vs_chat_rep1,chat_vs_chat,11,26,chat,4,354,2352.0,650.0,588.0,1.1054421768707483,0.07385731547826008,0,0.5070400238037109,0.49161600321531296,1.031374122257047,0.3417919874191284,0.30397599190473557,1.1244045468111974,0.33055999875068665,0.319240003824234,1.0354591993197857,1.179392009973526
chat_vs_chat_rep2,chat_vs_chat,17,1,chat,4,390,2352.0,660.0,588.0,1.1224489795918366,0.15977345825249042,3,0.5340480208396912,0.5136560052633286,1.039699751131905,0.3877759873867035,0.3519280031323433,1.1018616988000227,0.37193599343299866,0.3604160025715828,1.0319630393190653,1.2937600016593933
chat_vs_chat_rep2,chat_vs_chat,17,2,chat,4,362,2352.0,620.0,588.0,1.054421768707483,0.032357648963334096,1,0.620639979839325,0.5549919828772545,1.1182863878892997,0.32742398977279663,0.3103120028972626,1.0551444569200228,0.33583998680114746,0.324023999273777,1.0364663961739045,1.283903956413269
chat_vs_chat_rep2,chat_vs_chat,17,3,chat,4,368,2352.0,798.0,588.0,1.3571428571428572,0.29622120714650074,2,0.5296319723129272,0.4989359974861145,1.0615228706316526,0.5281599760055542,0.3800399899482727,1.3897484211528426,0.35286399722099304,0.3352639973163605,1.0524959436310273,1.4106559455394745
chat_vs_chat_rep2,chat_vs_chat,17,4,chat,4,362,2352.0,692.0,588.0,1.1768707482993197,0.17122058433541795,0,0.4888319969177246,0.481735996901989,1.0147300597451083,0.37331199645996094,0.33826399594545364,1.1036113832231762,0.325408011674881,0.31942400336265564,1.018733746522585,1.1875520050525665
chat_vs_chat_rep2,chat_vs_chat,17,5,chat,4,368,2352.0,710.0,588.0,1.2074829931972788,0.16534251160185895,0,0.4729920029640198,0.4673840031027794,1.0119986987659206,0.3846080005168915,0.3359839916229248,1.1447212072786417,0.34406399726867676,0.3333040028810501,1.0322828237723467,1.201664000749588
chat_vs_chat_rep2,chat_vs_chat,17,6,chat,4,374,2352.0,790.0,588.0,1.3435374149659864,0.2202627176108319,0,0.5242239832878113,0.49671199917793274,1.055388201121397,0.3208639919757843,0.2897839993238449,1.10725227315676,0.34095999598503113,0.3200079947710037,1.0654733680295099,1.1860479712486267
chat_vs_chat_rep2,chat_vs_chat,17,7,chat,4,366,2352.0,746.0,588.0,1.2687074829931972,0.2505835662053319,2,0.5003200173377991,0.48853600025177,1.0241210823357052,0.44886401295661926,0.40720000118017197,1.102318299743846,0.32815998792648315,0.3190719932317734,1.0284825835155902,1.2773440182209015
chat_vs_chat_rep2,chat_vs_chat,17,8,chat,4,368,2352.0,762.0,588.0,1.2959183673469388,0.27069146157586366,2,0.4732159972190857,0.467399999499321,1.0124432985151792,0.43744000792503357,0.3851040005683899,1.1359009703337253,0.3528960049152374,0.34220800548791885,1.0312324646294573,1.2635520100593567
chat_vs_chat_rep2,chat_vs_chat,17,9,chat,4,358,2352.0,740.0,588.0,1.2585034013605443,0.24785628166308407,2,0.49564799666404724,0.4877439960837364,1.01620522373166,0.32604798674583435,0.2929840013384819,1.1128525286578836,0.3262079954147339,0.31092799454927444,1.0491432136485799,1.1479039788246155
chat_vs_chat_rep2,chat_vs_chat,17,10,chat,4,350,2352.0,648.0,588.0,1.1020408163265305,0.1172606406526408,0,0.4982079863548279,0.4880319982767105,1.0208510673768314,0.3991039991378784,0.3527199998497963,1.1315037403828376,0.33027198910713196,0.32093600183725357,1.0290898721752404,1.2275839745998383
chat_vs_chat_rep2,chat_vs_chat,17,11,chat,4,366,2352.0,708.0,588.0,1.2040816326530612,0.21763392208226381,0,0.47491198778152466,0.46701599657535553,1.016907324939768,0.3540799915790558,0.3303839936852455,1.071722596574655,0.36076799035072327,0.34722399711608887,1.0390065011264362,1.1897599697113037
chat_vs_chat_rep2,chat_vs_chat,17,12,chat,4,340,2352.0,680.0,588.0,1.1564625850340136,0.13287091826275244,3,0.4927999973297119,0.47702400386333466,1.0330716973121064,0.39977601170539856,0.368304006755352,1.0854511609235682,0.3196159899234772,0.3137120008468628,1.018819774381205,1.2121919989585876
chat_vs_chat_rep2,chat_vs_chat,17,13,chat,4,360,2352.0,674.0,588.0,1.1462585034013606,0.13742927789684983,1,0.49535998702049255,0.48785600066185,1.015381560026857,0.38736000657081604,0.3283360004425049,1.179767086304162,0.32896000146865845,0.320592001080513,1.0261017129558512,1.211679995059967
chat_vs_chat_rep2,chat_vs_chat,17,14,chat,4,358,2352.0,674.0,588.0,1.1462585034013606,0.14540567686938133,2,0.4732159972190857,0.46752800792455673,1.0121660931497538,0.3983039855957031,0.3455199971795082,1.1527668118982184,0.4955199956893921,0.373431995511055,1.3269350287225798,1.367039978504181
chat_vs_chat_rep2,chat_vs_chat,17,15,chat,4,368,2352.0,704.0,588.0,1.1972789115646258,0.15890215818772893,0,0.47731199860572815,0.46666399389505386,1.0228172836344191,0.5304639935493469,0.44415999203920364,1.1943083642313415,0.3425920009613037,0.33560000360012054,1.0208343184927804,1.3503679931163788
chat_vs_chat_rep2,chat_vs_chat,17,16,chat,4,368,2352.0,712.0,588.0,1.2108843537414966,0.20661690542159783,0,0.5020480155944824,0.49061600118875504,1.0233013484640285,0.41014400124549866,0.3340640068054199,1.2277407709008068,0.3264319896697998,0.31960800290107727,1.0213511135728184,1.2386240065097809
chat_vs_chat_rep2,chat_vs_chat,17,17,chat,4,356,2352.0,612.0,588.0,1.0408163265306123,0.04792177824355569,0,0.4663360118865967,0.4622640088200569,1.0088088256685475,0.33190399408340454,0.29813599586486816,1.1132637410004054,0.35977599024772644,0.34112799912691116,1.05466567144457,1.1580159962177277
chat_vs_chat_rep2,chat_vs_chat,17,18,chat,4,380,2352.0,936.0,588.0,1.5918367346938775,0.3853833059056007,2,0.474592000246048,0.46640799939632416,1.0175468706804267,0.39929598569869995,0.3354239910840988,1.1904216642589138,0.34537601470947266,0.3274320065975189,1.05480224214614,1.2192640006542206
chat_vs_chat_rep2,chat_vs_chat,17,19,chat,4,368,2352.0,728.0,588.0,1.2380952380952381,0.18673438409946672,1,0.49830400943756104,0.4933120012283325,1.0101193731285647,0.3811199963092804,0.32979200035333633,1.1556374802934932,0.33228799700737,0.32580000162124634,1.0199140434433336,1.2117120027542114
chat_vs_chat_rep2,chat_vs_chat,17,20,chat,4,346,2352.0,698.0,588.0,1.1870748299319729,0.11461626153397446,3,0.501151978969574,0.4869599938392639,1.0291440473752647,0.40540799498558044,0.35949599742889404,1.1277121244326718,0.3310079872608185,0.3210719972848892,1.0309462988362483,1.237567961215973
chat_vs_chat_rep2,chat_vs_chat,17,21,chat,4,358,2352.0,690.0,588.0,1.1734693877551021,0.12280277686078704,0,0.491456001996994,0.47567200660705566,1.0331825189851402,0.3643200099468231,0.33715999871492386,1.080555259625753,0.3673279881477356,0.34218399226665497,1.0734809238577314,1.2231040000915527
chat_vs_chat_rep2,chat_vs_chat,17,22,chat,4,356,2352.0,676.0,588.0,1.1496598639455782,0.13810110238545434,1,0.49852800369262695,0.4883920028805733,1.020753822241705,0.39740800857543945,0.3569040074944496,1.1134871008183334,0.3195520043373108,0.3095279932022095,1.03238482901465,1.2154880166053772
chat_vs_chat_rep2,chat_vs_chat,17,23,chat,4,364,2352.0,628.0,588.0,1.0680272108843538,0.0965950464024689,1,0.4901120066642761,0.48232000321149826,1.016155256677922,0.40672001242637634,0.35684800148010254,1.1397570134606867,0.33110401034355164,0.31672000139951706,1.045415537005793,1.227936029434204
chat_vs_chat_rep2,chat_vs_chat,17,24,chat,4,366,2352.0,832.0,588.0,1.4149659863945578,0.26735862258314086,2,0.485152006149292,0.47066400200128555,1.0307820527731093,0.3707199990749359,0.3266960009932518,1.1347552401861003,0.3500480055809021,0.3433680012822151,1.0194543588037974,1.20592001080513
chat_vs_chat_rep2,chat_vs_chat,17,25,chat,4,386,2352.0,892.0,588.0,1.5170068027210883,0.30296940056657623,0,0.4946880042552948,0.4878000020980835,1.0141205455670053,0.3635520040988922,0.3242480009794235,1.1212158687200755,0.33769598603248596,0.3240879997611046,1.0419885533602362,1.195935994386673
chat_vs_chat_rep2,chat_vs_chat,17,26,chat,4,354,2352.0,650.0,588.0,1.1054421768707483,0.07385731547826008,0,0.49299201369285583,0.4867440015077591,1.0128363414150818,0.382752001285553,0.328527994453907,1.165051404285286,0.3392319977283478,0.3190159946680069,1.0633698729788745,1.2149760127067566
code_vs_math_rep1,code_vs_math,6,1,code|math,4,585,3708.0,1142.0,927.0,1.2319309600863,0.15770036118740768,2,0.754688024520874,0.6317760199308395,1.1945499682046965,1.2279679775238037,0.80417600274086,1.5269890836564888,0.5238400101661682,0.4920560047030449,1.0645942843077485,2.506496012210846
code_vs_math_rep1,code_vs_math,6,2,code|math,4,568,3708.0,1056.0,927.0,1.13915857605178,0.11856915041414423,2,0.8935040235519409,0.6960320025682449,1.283711122843571,1.1721919775009155,0.7815999984741211,1.4997338533640325,0.5725119709968567,0.5452639758586884,1.0499721168911955,2.638207972049713
code_vs_math_rep1,code_vs_math,6,3,code|math,4,555,3708.0,1191.0,927.0,1.284789644012945,0.23212029100204343,3,0.738207995891571,0.6266559958457947,1.1780115418750843,1.173632025718689,0.7752639949321747,1.513848228978267,0.5303999781608582,0.4926319941878319,1.0766657148106908,2.442239999771118
code_vs_math_rep1,code_vs_math,6,4,code|math,4,545,3708.0,1031.0,927.0,1.1121898597626754,0.12343779128107062,1,0.7360640168190002,0.6239200085401535,1.1797410032437348,1.163040041923523,0.7747040167450905,1.5012701842053453,0.5270079970359802,0.49218400567770004,1.0707540085751672,2.4261120557785034
code_vs_math_rep1,code_vs_math,6,5,code|math,4,561,3708.0,1068.0,927.0,1.1521035598705502,0.10454126411141161,1,0.7505279779434204,0.6295839920639992,1.1921014311099685,1.1621439456939697,0.7739439755678177,1.5015866553407076,0.523904025554657,0.4949840009212494,1.058426180602974,2.436575949192047
code_vs_math_rep1,code_vs_math,6,6,code|math,4,559,3708.0,1100.0,927.0,1.186623516720604,0.16359144164091374,2,0.7271360158920288,0.619039997458458,1.1746187950332319,1.1611520051956177,0.7768640071153641,1.4946657259964766,0.5306559801101685,0.49961598962545395,1.0621276963293032,2.418944001197815
code_vs_math_rep1,code_vs_math,6,7,code|math,4,567,3708.0,1157.0,927.0,1.2481121898597627,0.2148267744951186,2,0.7177919745445251,0.6053119897842407,1.185821504709294,1.162943959236145,0.7834319770336151,1.4844223791317699,0.5264319777488708,0.5017600059509277,1.0491708615779074,2.407167911529541
code_vs_math_rep1,code_vs_math,6,8,code|math,4,579,3708.0,1264.0,927.0,1.3635382955771305,0.27330688402154024,2,0.7344319820404053,0.6271599978208542,1.1710440471208001,1.1527040004730225,0.7694159969687462,1.4981544509268183,0.5306559801101685,0.4930479973554611,1.0762765145714486,2.417791962623596
code_vs_math_rep1,code_vs_math,6,9,code|math,4,583,3708.0,1049.0,927.0,1.1316073354908307,0.0854631768490579,1,0.7144960165023804,0.6073760017752647,1.176365240664795,1.1593279838562012,0.7809039801359177,1.4845973555601781,0.5224320292472839,0.49908800423145294,1.0467733642522195,2.3962560296058655
code_vs_math_rep1,code_vs_math,6,10,code|math,4,549,3708.0,1099.0,927.0,1.1855447680690399,0.14673361060936294,0,0.7847679853439331,0.6200560033321381,1.2656404923533426,1.1605119705200195,0.7823759987950325,1.4833174487808534,0.5613759756088257,0.5365679934620857,1.0462345545187517,2.5066559314727783
code_vs_math_rep1,code_vs_math,6,11,code|math,4,572,3708.0,1181.0,927.0,1.274002157497303,0.15880154805696223,2,0.7130560278892517,0.6009200066328049,1.1866072356032706,1.1744639873504639,0.7910880073904991,1.4846186219211912,0.5249599814414978,0.5103199854493141,1.0286878750776218,2.4124799966812134
code_vs_math_rep1,code_vs_math,6,12,code|math,4,545,3708.0,1001.0,927.0,1.0798274002157497,0.060908712895331625,3,0.7180479764938354,0.6057039946317673,1.1854767062092215,1.172160029411316,0.7907920181751251,1.4822608251866989,0.5246080160140991,0.5098480060696602,1.0289498238077297,2.4148160219192505
code_vs_math_rep1,code_vs_math,6,13,code|math,4,555,3708.0,1044.0,927.0,1.1262135922330097,0.10549974298084538,0,0.712448000907898,0.602848008275032,1.1818036903637974,1.17084801197052,0.7911440208554268,1.4799429447808214,0.5219200253486633,0.5024160072207451,1.038820455255417,2.4052160382270813
code_vs_math_rep1,code_vs_math,6,14,code|math,4,571,3708.0,1153.0,927.0,1.2437971952535058,0.20753369052956122,2,0.711296021938324,0.5967600047588348,1.1919297812623617,1.174623966217041,0.789687991142273,1.4874532465891541,0.5378559827804565,0.5150719955563545,1.0442345680228489,2.4237759709358215
code_vs_math_rep1,code_vs_math,6,15,code|math,4,554,3708.0,984.0,927.0,1.0614886731391586,0.05497386108410316,0,0.7136319875717163,0.6032719835639,1.1829357354801255,1.1624319553375244,0.78695198148489,1.4771320012996803,0.5453119874000549,0.5208240002393723,1.0470177778854812,2.4213759303092957
code_vs_math_rep1,code_vs_math,6,16,code|math,4,582,3708.0,1271.0,927.0,1.37108953613808,0.22881298970800104,0,0.7178879976272583,0.6021200120449066,1.1922672943375243,1.1709439754486084,0.7907040044665337,1.4808878781872519,0.5387840270996094,0.5200720131397247,1.0359796595223774,2.427616000175476
code_vs_math_rep1,code_vs_math,6,17,code|math,4,556,3708.0,972.0,927.0,1.0485436893203883,0.06089438199527161,0,0.7175040245056152,0.6065840050578117,1.1828601125696219,1.2030080556869507,0.7955280095338821,1.5122133240686526,0.5224959850311279,0.4965759962797165,1.0521974258635147,2.443008065223694
code_vs_math_rep1,code_vs_math,6,18,code|math,4,578,3708.0,1128.0,927.0,1.2168284789644013,0.16031308354922394,2,0.7144960165023804,0.6020640060305595,1.1867442819129665,1.1730560064315796,0.7902719900012016,1.484369965370778,0.5281919836997986,0.5132720023393631,1.029068371725779,2.4157440066337585
code_vs_math_rep1,code_vs_math,6,19,code|math,4,567,3708.0,1189.0,927.0,1.2826321467098165,0.16982841126122863,1,0.7394880056381226,0.624880000948906,1.1834080215644278,1.1643840074539185,0.7906880080699921,1.472621306469652,0.5243200063705444,0.508360005915165,1.0313950748872305,2.4281920194625854
code_vs_math_rep1,code_vs_math,6,20,code|math,4,580,3708.0,1092.0,927.0,1.1779935275080906,0.23677365662108607,3,0.7360320091247559,0.6141119971871376,1.1985305815487362,1.1545599699020386,0.7823439836502075,1.4757702417741758,0.5292800068855286,0.5152160003781319,1.0272973015144613,2.419871985912323
code_vs_math_rep1,code_vs_math,6,21,code|math,4,556,3708.0,1030.0,927.0,1.1111111111111112,0.13089582545348485,2,0.7292479872703552,0.636352002620697,1.1459820732347559,1.161728024482727,0.7827920019626617,1.4840826446488655,0.5207359790802002,0.47647199779748917,1.0928994389750564,2.4117119908332825
code_vs_math_rep1,code_vs_math,6,22,code|math,4,533,3708.0,994.0,927.0,1.0722761596548005,0.08434614227487433,0,0.8902080059051514,0.6558880060911179,1.3572561132966976,1.1645760536193848,0.7872560173273087,1.479285045763203,0.6576319932937622,0.5952399969100952,1.1048182190503752,2.7124160528182983
code_vs_math_rep1,code_vs_math,6,23,code|math,4,554,3708.0,1072.0,927.0,1.1564185544768069,0.0906983229163318,1,0.7345600128173828,0.6178960055112839,1.1888084827633159,1.1715199947357178,0.7919280007481575,1.479326395365423,0.5308480262756348,0.5025520101189613,1.0563046522288815,2.4369280338287354
code_vs_math_rep1,code_vs_math,6,24,code|math,4,571,3708.0,949.0,927.0,1.0237324703344122,0.027703055099021053,3,0.7386559844017029,0.6192079856991768,1.192904486798005,1.1513919830322266,0.7792799919843674,1.4775074361915914,0.5422080159187317,0.5155120119452477,1.051785415964894,2.432255983352661
code_vs_math_rep1,code_vs_math,6,25,code|math,4,592,3708.0,1133.0,927.0,1.2222222222222223,0.17412353290642782,0,0.744704008102417,0.6176479980349541,1.2057094177779113,1.160863995552063,0.7793040052056313,1.4896163599797634,0.5315840244293213,0.5218160152435303,1.0187192590883443,2.4371520280838013
code_vs_math_rep1,code_vs_math,6,26,code|math,4,571,3708.0,1085.0,927.0,1.1704422869471414,0.11331739844041697,2,0.8384000062942505,0.6512800008058548,1.2873111492090417,1.2047359943389893,0.8219359889626503,1.4657297046445958,0.668832004070282,0.6234079897403717,1.0728640233642623,2.7119680047035217
code_vs_math_rep2,code_vs_math,12,1,code|math,4,585,3708.0,1142.0,927.0,1.2319309600863,0.15770036118740768,2,0.5417600274085999,0.5198880136013031,1.0420706252790628,0.4092159867286682,0.343688003718853,1.1906612459578865,0.3646399974822998,0.34513600170612335,1.056511043993561,1.3156160116195679
code_vs_math_rep2,code_vs_math,12,2,code|math,4,568,3708.0,1056.0,927.0,1.13915857605178,0.11856915041414423,2,0.6154239773750305,0.5580639839172363,1.1027839013282408,0.4436799883842468,0.38573599606752396,1.1502167101526601,0.3386560082435608,0.32972800731658936,1.0270768655645293,1.3977599740028381
code_vs_math_rep2,code_vs_math,12,3,code|math,4,555,3708.0,1191.0,927.0,1.284789644012945,0.23212029100204343,3,0.5051199793815613,0.4878239929676056,1.0354553828087423,0.38764798641204834,0.3314879983663559,1.1694178622528144,0.3354879915714264,0.3261119946837425,1.0287508495257176,1.228255957365036
code_vs_math_rep2,code_vs_math,12,4,code|math,4,545,3708.0,1031.0,927.0,1.1121898597626754,0.12343779128107062,1,0.523967981338501,0.5132479965686798,1.0208865594049847,0.3908480107784271,0.3365360051393509,1.1613854232820855,0.3457280099391937,0.3298960030078888,1.0479909025479353,1.2605440020561218
code_vs_math_rep2,code_vs_math,12,5,code|math,4,561,3708.0,1068.0,927.0,1.1521035598705502,0.10454126411141161,1,0.4870400130748749,0.4814079999923706,1.0116990433947786,0.4108479917049408,0.3548239916563034,1.1578923673878976,0.32710400223731995,0.3170959949493408,1.0315614433716769,1.2249920070171356
code_vs_math_rep2,code_vs_math,12,6,code|math,4,559,3708.0,1100.0,927.0,1.186623516720604,0.16359144164091374,2,0.5008959770202637,0.4869919940829277,1.0285507423248694,0.38515201210975647,0.3377759978175163,1.1402586761592073,0.42451199889183044,0.3563759997487068,1.1911913237456189,1.3105599880218506
code_vs_math_rep2,code_vs_math,12,7,code|math,4,567,3708.0,1157.0,927.0,1.2481121898597627,0.2148267744951186,2,0.5190719962120056,0.5072640031576157,1.0232778059962615,0.36537599563598633,0.31308799982070923,1.1670073456830667,0.34358400106430054,0.33048800379037857,1.0396262409640395,1.2280319929122925
code_vs_math_rep2,code_vs_math,12,8,code|math,4,579,3708.0,1264.0,927.0,1.3635382955771305,0.27330688402154024,2,0.5008320212364197,0.4787119999527931,1.0462073674480854,0.3941119909286499,0.33795199543237686,1.166177434237137,0.32387199997901917,0.31706399470567703,1.0214720226421856,1.2188160121440887
code_vs_math_rep2,code_vs_math,12,9,code|math,4,583,3708.0,1049.0,927.0,1.1316073354908307,0.0854631768490579,1,0.4917440116405487,0.4851040095090866,1.01368779066201,0.3754560053348541,0.3367680013179779,1.1148802851383341,0.38918399810791016,0.3263920024037361,1.192382151651199,1.256384015083313
code_vs_math_rep2,code_vs_math,12,10,code|math,4,549,3708.0,1099.0,927.0,1.1855447680690399,0.14673361060936294,0,0.5203840136528015,0.5086400061845779,1.0230890361069276,0.42905598878860474,0.36927200108766556,1.161896887727338,0.3477439880371094,0.33929599821567535,1.0248985837317892,1.2971839904785156
code_vs_math_rep2,code_vs_math,12,11,code|math,4,572,3708.0,1181.0,927.0,1.274002157497303,0.15880154805696223,2,0.5052480101585388,0.48733600229024887,1.0367549448103812,0.349727988243103,0.3081919923424721,1.1347731184867222,0.334879994392395,0.325887992978096,1.0275923065840091,1.1898559927940369
